20.0,0.0074201946403398686
20.5,0.007383594810258291
21.0,0.007346994980176718
21.5,0.007310395150095131
22.0,0.007273795320013552
22.5,0.0072371954899319735
23.0,0.007200595659850392
23.5,0.00716522109434563
24.0,0.0071311990051418075
24.5,0.007098747754398233
25.0,0.007067663282233257
25.5,0.007037932612502194
26.0,0.007009058772661486
26.5,0.006980814842026461
27.0,0.006952836112902148
27.5,0.006925116358635953
28.0,0.006897383654521107
28.5,0.006869030274620144
29.0,0.006839365950927197
29.5,0.006808348028346826
30.0,0.0067758611416714985
30.5,0.0067423601483527105
31.0,0.006709697397497607
31.5,0.0066796841601081715
32.0,0.006653104440656304
32.5,0.0066304090856271316
33.0,0.006611398940389692
33.5,0.00659482036422406
34.0,0.0065795917468742
34.5,0.00656503978874101
35.0,0.00655072154259411
35.5,0.006536466372868321
36.0,0.006522463542934726
36.5,0.00650867390882009
37.0,0.00649510155949861
37.5,0.006481789547806611
38.0,0.006468713237465409
38.5,0.006455788600187035
39.0,0.006443010248040494
39.5,0.006430409373482349
40.0,0.006417920451151984
40.5,0.006405583328193304
41.0,0.006393437752837591
41.5,0.006381438373713413
42.0,0.006369590727285673
42.5,0.006357927647035871
43.0,0.006346462923294674
43.5,0.006335084676780971
44.0,0.0063238683723062525
44.5,0.006312745481593817
45.0,0.006301784276011667
45.5,0.006290933978958844
46.0,0.006280259468518076
46.5,0.006269749863423314
47.0,0.006259439987400761
47.5,0.006249328599366853
48.0,0.006239462850594269
48.5,0.006229815009027058
49.0,0.006220423358902032
49.5,0.006211368365563154
50.0,0.006202580642977754
50.5,0.006194041636726698
51.0,0.006185833722850495
51.5,0.006177850344974137
52.0,0.006169962016823838
52.5,0.00616220749123348
53.0,0.006154577827230307
53.5,0.006146939728480048
54.0,0.00613944166235311
54.5,0.00613210405072529
55.0,0.006124890661988742
55.5,0.00611779899703248
56.0,0.006110862572043979
56.5,0.0061039441355053015
57.0,0.006096768141892434
57.5,0.00608921295764569
58.0,0.006081276927216825
58.5,0.006073007051364135
59.0,0.006064367311708474
59.5,0.006056018791427846
60.0,0.006048151821467262
60.5,0.00604072499991761
61.0,0.006033728651168296
61.5,0.006027214973125001
62.0,0.00602077721055615
62.5,0.006014382759492699
63.0,0.0060080427663612825
63.5,0.006001797497391537
64.0,0.005995636904537794
64.5,0.005989681396449867
65.0,0.005983860710524825
65.5,0.005978301198310276
66.0,0.005972854684662562
66.5,0.005967616545642308
67.0,0.0059624999872596425
67.5,0.005957503759408954
68.0,0.005952540636691816
68.5,0.005947743148127187
69.0,0.005943033565576494
69.5,0.0059384151341211385
70.0,0.005933963799162406
70.5,0.005929661722434769
71.0,0.005925446112592267
71.5,0.005921353867995088
72.0,0.005917441474888669
72.5,0.005913712971965733
73.0,0.005910145155915004
73.5,0.005906822873941575
74.0,0.0059037493211754315
74.5,0.005900853199897145
75.0,0.005898065555702671
75.5,0.005895493578931848
76.0,0.00589304950825379
76.5,0.005890681728345923
77.0,0.0058884688062885064
77.5,0.005886480369729409
78.0,0.005884636998563472
78.5,0.005882991208118902
79.0,0.005881573371825128
79.5,0.005880319112873957
80.0,0.005879192926483586
80.5,0.0058781790227264855
81.0,0.0058772743951657725
81.5,0.005876433142634382
82.0,0.005875686403016405
82.5,0.0058749836010568894
83.0,0.0058743824974224436
83.5,0.005873828417541532
84.0,0.005873349056831751
84.5,0.005872918077365655
85.0,0.005872595232035022
85.5,0.005872319704004991
86.0,0.0058721025662054095
86.5,0.00587184161309532
87.0,0.005871454769442955
87.5,0.005870801277339286
88.0,0.005869748739685482
88.5,0.005868258558453025
89.0,0.005866474019268459
89.5,0.005864477214967579
90.0,0.0058624598485088495
90.5,0.005860586901045604
91.0,0.005858862477505688
91.5,0.005857120523880665
92.0,0.005855257953218213
92.5,0.005853105175962109
93.0,0.005850622186202188
93.5,0.005847755332490683
94.0,0.005844648613306987
94.5,0.005841355167051663
95.0,0.00583795579728595
95.5,0.005834414789850198
96.0,0.005830866340204122
96.5,0.0058271999207254255
97.0,0.005823481195186327
97.5,0.005819670655650443
98.0,0.005815791047944523
98.5,0.005811786327427349
99.0,0.005807687502336719
99.5,0.0058035390013121595
100.0,0.005799211812838328
